ID,SkillName,NameEffectID,SkillDesc,SkillType,Pr,Lv,clipname,effectTime,NumTime,BeattackclipTime,BeattackEffectTime,CastEffectAssetID,EffectAssetID,BeAttackAssetID,resIconName,GloAction,GloCondition,Actions,Conditions,ImpactPropType,ImpactPropNum,LevelUpNeedItem
16000,强攻等级1,,宠物天生自带技能，增加物理攻击[ff6000]40[-]。,SKT_CannotUse,,1,,0.1,0.5,0.5,0.5,,,,ICON_jineng_qianggong,,,,,PT_Attack,40,
16001,强攻等级2,,宠物天生自带技能，增加物理攻击[ff6000]80[-]。,SKT_CannotUse,,2,,0.1,0.5,0.5,0.5,,,,ICON_jineng_qianggong,,,,,PT_Attack,80,
16002,强攻等级3,,宠物天生自带技能，增加物理攻击[ff6000]120[-]。,SKT_CannotUse,,3,,0.1,0.5,0.5,0.5,,,,ICON_jineng_qianggong,,,,,PT_Attack,120,
16003,强攻等级4,,宠物天生自带技能，增加物理攻击[ff6000]160[-]。,SKT_CannotUse,,4,,0.1,0.5,0.5,0.5,,,,ICON_jineng_qianggong,,,,,PT_Attack,160,
16004,坚壁等级1,,宠物天生自带技能，增加防御[ff6000]40[-]。,SKT_CannotUse,,1,,0.1,0.5,0.5,0.5,,,,ICON_jineng_jianren,,,,,PT_Defense,40,
16005,坚壁等级2,,宠物天生自带技能，增加防御[ff6000]80[-]。,SKT_CannotUse,,2,,0.1,0.5,0.5,0.5,,,,ICON_jineng_jianren,,,,,PT_Defense,80,
16006,坚壁等级3,,宠物天生自带技能，增加防御[ff6000]120[-]。,SKT_CannotUse,,3,,0.1,0.5,0.5,0.5,,,,ICON_jineng_jianren,,,,,PT_Defense,120,
16007,坚壁等级4,,宠物天生自带技能，增加防御[ff6000]160[-]。,SKT_CannotUse,,4,,0.1,0.5,0.5,0.5,,,,ICON_jineng_jianren,,,,,PT_Defense,160,
16008,强壮等级1,,宠物天生自带技能，增加生命[ff6000]200[-]。,SKT_CannotUse,,1,,0.1,0.5,0.5,0.5,,,,ICON_jineng_qiangzhuang,,,,,PT_HpMax,150,
16009,强壮等级2,,宠物天生自带技能，增加生命[ff6000]300[-]。,SKT_CannotUse,,2,,0.1,0.5,0.5,0.5,,,,ICON_jineng_qiangzhuang,,,,,PT_HpMax,300,
16010,强壮等级3,,宠物天生自带技能，增加生命[ff6000]450[-]。,SKT_CannotUse,,3,,0.1,0.5,0.5,0.5,,,,ICON_jineng_qiangzhuang,,,,,PT_HpMax,450,
16011,强壮等级4,,宠物天生自带技能，增加生命[ff6000]600[-]。,SKT_CannotUse,,4,,0.1,0.5,0.5,0.5,,,,ICON_jineng_qiangzhuang,,,,,PT_HpMax,600,
16012,迅敏等级1,,宠物天生自带技能，增加速度[ff6000]10[-]。,SKT_CannotUse,,1,,0.1,0.5,0.5,0.5,,,,ICON_jineng_xunmin,,,,,PT_Agile,10,
16013,迅敏等级2,,宠物天生自带技能，增加速度[ff6000]20[-]。,SKT_CannotUse,,2,,0.1,0.5,0.5,0.5,,,,ICON_jineng_xunmin,,,,,PT_Agile,20,
16014,迅敏等级3,,宠物天生自带技能，增加速度[ff6000]30[-]。,SKT_CannotUse,,3,,0.1,0.5,0.5,0.5,,,,ICON_jineng_xunmin,,,,,PT_Agile,30,
16015,迅敏等级4,,宠物天生自带技能，增加速度[ff6000]40[-]。,SKT_CannotUse,,4,,0.1,0.5,0.5,0.5,,,,ICON_jineng_xunmin,,,,,PT_Agile,40,
16016,智慧等级1,,宠物天生自带技能，增加精神[ff6000]20[-]。,SKT_CannotUse,,1,,0.1,0.5,0.5,0.5,,,,ICON_jineng_zhihui,,,,,PT_Spirit,20,
16017,智慧等级2,,宠物天生自带技能，增加精神[ff6000]40[-]。,SKT_CannotUse,,2,,0.1,0.5,0.5,0.5,,,,ICON_jineng_zhihui,,,,,PT_Spirit,40,
16018,智慧等级3,,宠物天生自带技能，增加精神[ff6000]60[-]。,SKT_CannotUse,,3,,0.1,0.5,0.5,0.5,,,,ICON_jineng_zhihui,,,,,PT_Spirit,60,
16019,智慧等级4,,宠物天生自带技能，增加精神[ff6000]80[-]。,SKT_CannotUse,,4,,0.1,0.5,0.5,0.5,,,,ICON_jineng_zhihui,,,,,PT_Spirit,80,
16020,破坏等级1,,宠物天生自带技能，增加魔法攻击[ff6000]20[-]。,SKT_CannotUse,,1,,0.1,0.5,0.5,0.5,,,,ICON_jineng_pohuai,,,,,PT_Magicattack,20,
16021,破坏等级2,,宠物天生自带技能，增加魔法攻击[ff6000]40[-]。,SKT_CannotUse,,2,,0.1,0.5,0.5,0.5,,,,ICON_jineng_pohuai,,,,,PT_Magicattack,40,
16022,破坏等级3,,宠物天生自带技能，增加魔法攻击[ff6000]60[-]。,SKT_CannotUse,,3,,0.1,0.5,0.5,0.5,,,,ICON_jineng_pohuai,,,,,PT_Magicattack,60,
16023,破坏等级4,,宠物天生自带技能，增加魔法攻击[ff6000]80[-]。,SKT_CannotUse,,4,,0.1,0.5,0.5,0.5,,,,ICON_jineng_pohuai,,,,,PT_Magicattack,80,
16024,再生等级1,,宠物天生自带技能，增加回复[ff6000]20[-]。,SKT_CannotUse,,1,,0.1,0.5,0.5,0.5,,,,ICON_jineng_zaisheng,,,,,PT_Reply,20,
16025,再生等级2,,宠物天生自带技能，增加回复[ff6000]40[-]。,SKT_CannotUse,,2,,0.1,0.5,0.5,0.5,,,,ICON_jineng_zaisheng,,,,,PT_Reply,40,
16026,再生等级3,,宠物天生自带技能，增加回复[ff6000]60[-]。,SKT_CannotUse,,3,,0.1,0.5,0.5,0.5,,,,ICON_jineng_zaisheng,,,,,PT_Reply,60,
16027,再生等级4,,宠物天生自带技能，增加回复[ff6000]80[-]。,SKT_CannotUse,,4,,0.1,0.5,0.5,0.5,,,,ICON_jineng_zaisheng,,,,,PT_Reply,80,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]2%[-]。,SKT_GuildPlayerSkill,100,1,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.02,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]4%[-]。,SKT_GuildPlayerSkill,300,2,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.04,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]6%[-]。,SKT_GuildPlayerSkill,500,3,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.06,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]8%[-]。,SKT_GuildPlayerSkill,800,4,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.08,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]10%[-]。,SKT_GuildPlayerSkill,1200,5,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.1,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]12%[-]。,SKT_GuildPlayerSkill,1600,6,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.12,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]14%[-]。,SKT_GuildPlayerSkill,2000,7,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.14,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]16%[-]。,SKT_GuildPlayerSkill,3000,8,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.16,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]18%[-]。,SKT_GuildPlayerSkill,4000,9,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.18,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]20%[-]。,SKT_GuildPlayerSkill,5000,10,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.2,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]22%[-]。,SKT_GuildPlayerSkill,6500,11,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.22,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]24%[-]。,SKT_GuildPlayerSkill,8000,12,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.24,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]26%[-]。,SKT_GuildPlayerSkill,9500,13,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.26,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]28%[-]。,SKT_GuildPlayerSkill,12000,14,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.28,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]30%[-]。,SKT_GuildPlayerSkill,14500,15,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.3,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]32%[-]。,SKT_GuildPlayerSkill,17000,16,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.32,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]34%[-]。,SKT_GuildPlayerSkill,21000,17,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.34,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]36%[-]。,SKT_GuildPlayerSkill,25000,18,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.36,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]38%[-]。,SKT_GuildPlayerSkill,30000,19,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.38,
20001,攻击祝福,,提升战斗中人物攻击力[ff6000]40%[-]。,SKT_GuildPlayerSkill,40000,20,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.4,
20002,防御祝福,,提升战斗中人物防御力[ff6000]2%[-]。,SKT_GuildPlayerSkill,100,1,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.02,
20002,防御祝福,,提升战斗中人物防御力[ff6000]4%[-]。,SKT_GuildPlayerSkill,300,2,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.04,
20002,防御祝福,,提升战斗中人物防御力[ff6000]6%[-]。,SKT_GuildPlayerSkill,500,3,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.06,
20002,防御祝福,,提升战斗中人物防御力[ff6000]8%[-]。,SKT_GuildPlayerSkill,800,4,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.08,
20002,防御祝福,,提升战斗中人物防御力[ff6000]10%[-]。,SKT_GuildPlayerSkill,1200,5,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.1,
20002,防御祝福,,提升战斗中人物防御力[ff6000]12%[-]。,SKT_GuildPlayerSkill,1600,6,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.12,
20002,防御祝福,,提升战斗中人物防御力[ff6000]14%[-]。,SKT_GuildPlayerSkill,2000,7,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.14,
20002,防御祝福,,提升战斗中人物防御力[ff6000]16%[-]。,SKT_GuildPlayerSkill,3000,8,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.16,
20002,防御祝福,,提升战斗中人物防御力[ff6000]18%[-]。,SKT_GuildPlayerSkill,4000,9,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.18,
20002,防御祝福,,提升战斗中人物防御力[ff6000]20%[-]。,SKT_GuildPlayerSkill,5000,10,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.2,
20002,防御祝福,,提升战斗中人物防御力[ff6000]22%[-]。,SKT_GuildPlayerSkill,6500,11,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.22,
20002,防御祝福,,提升战斗中人物防御力[ff6000]24%[-]。,SKT_GuildPlayerSkill,8000,12,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.24,
20002,防御祝福,,提升战斗中人物防御力[ff6000]26%[-]。,SKT_GuildPlayerSkill,9500,13,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.26,
20002,防御祝福,,提升战斗中人物防御力[ff6000]28%[-]。,SKT_GuildPlayerSkill,12000,14,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.28,
20002,防御祝福,,提升战斗中人物防御力[ff6000]30%[-]。,SKT_GuildPlayerSkill,14500,15,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.3,
20002,防御祝福,,提升战斗中人物防御力[ff6000]32%[-]。,SKT_GuildPlayerSkill,17000,16,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.32,
20002,防御祝福,,提升战斗中人物防御力[ff6000]34%[-]。,SKT_GuildPlayerSkill,21000,17,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.34,
20002,防御祝福,,提升战斗中人物防御力[ff6000]36%[-]。,SKT_GuildPlayerSkill,25000,18,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.36,
20002,防御祝福,,提升战斗中人物防御力[ff6000]38%[-]。,SKT_GuildPlayerSkill,30000,19,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.38,
20002,防御祝福,,提升战斗中人物防御力[ff6000]40%[-]。,SKT_GuildPlayerSkill,40000,20,,0.1,0.5,0.5,0.5,,,,zhufu_fangyu_icon,,,,,PT_Defense,0.4,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]2%[-]。,SKT_GuildPlayerSkill,100,1,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.02,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]4%[-]。,SKT_GuildPlayerSkill,300,2,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.04,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]6%[-]。,SKT_GuildPlayerSkill,500,3,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.06,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]8%[-]。,SKT_GuildPlayerSkill,800,4,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.08,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]10%[-]。,SKT_GuildPlayerSkill,1200,5,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.1,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]12%[-]。,SKT_GuildPlayerSkill,1600,6,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.12,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]14%[-]。,SKT_GuildPlayerSkill,2000,7,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.14,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]16%[-]。,SKT_GuildPlayerSkill,3000,8,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.16,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]18%[-]。,SKT_GuildPlayerSkill,4000,9,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.18,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]20%[-]。,SKT_GuildPlayerSkill,5000,10,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.2,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]22%[-]。,SKT_GuildPlayerSkill,6500,11,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.22,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]24%[-]。,SKT_GuildPlayerSkill,8000,12,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.24,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]26%[-]。,SKT_GuildPlayerSkill,9500,13,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.26,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]28%[-]。,SKT_GuildPlayerSkill,12000,14,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.28,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]30%[-]。,SKT_GuildPlayerSkill,14500,15,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.3,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]32%[-]。,SKT_GuildPlayerSkill,17000,16,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.32,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]34%[-]。,SKT_GuildPlayerSkill,21000,17,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.34,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]36%[-]。,SKT_GuildPlayerSkill,25000,18,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.36,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]38%[-]。,SKT_GuildPlayerSkill,30000,19,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.38,
20003,魔攻祝福,,提升战斗中人物魔攻[ff6000]40%[-]。,SKT_GuildPlayerSkill,40000,20,,0.1,0.5,0.5,0.5,,,,zhufu_mogong_icon,,,,,PT_Magicattack,0.4,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]2%[-]。,SKT_GuildPlayerSkill,100,1,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.02,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]4%[-]。,SKT_GuildPlayerSkill,300,2,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.04,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]6%[-]。,SKT_GuildPlayerSkill,500,3,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.06,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]8%[-]。,SKT_GuildPlayerSkill,800,4,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.08,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]10%[-]。,SKT_GuildPlayerSkill,1200,5,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.1,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]12%[-]。,SKT_GuildPlayerSkill,1600,6,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.12,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]14%[-]。,SKT_GuildPlayerSkill,2000,7,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.14,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]16%[-]。,SKT_GuildPlayerSkill,3000,8,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.16,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]18%[-]。,SKT_GuildPlayerSkill,4000,9,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.18,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]20%[-]。,SKT_GuildPlayerSkill,5000,10,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.2,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]22%[-]。,SKT_GuildPlayerSkill,6500,11,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.22,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]24%[-]。,SKT_GuildPlayerSkill,8000,12,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.24,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]26%[-]。,SKT_GuildPlayerSkill,9500,13,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.26,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]28%[-]。,SKT_GuildPlayerSkill,12000,14,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.28,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]30%[-]。,SKT_GuildPlayerSkill,14500,15,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.3,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]32%[-]。,SKT_GuildPlayerSkill,17000,16,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.32,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]34%[-]。,SKT_GuildPlayerSkill,21000,17,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.34,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]36%[-]。,SKT_GuildPlayerSkill,25000,18,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.36,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]38%[-]。,SKT_GuildPlayerSkill,30000,19,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.38,
20004,魔防祝福,,提升战斗中人物魔防[ff6000]40%[-]。,SKT_GuildPlayerSkill,40000,20,,0.1,0.5,0.5,0.5,,,,zhufu_mofang_icon,,,,,PT_Magicdefense,0.4,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]2%[-]。,SKT_GuildBabySkill,100,1,,0.1,0.5,0.5,0.5,,,,zhufu_gongji_icon,,,,,PT_Attack,0.02,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]4%[-]。,SKT_GuildBabySkill,300,2,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.04,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]6%[-]。,SKT_GuildBabySkill,500,3,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.06,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]8%[-]。,SKT_GuildBabySkill,800,4,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.08,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]10%[-]。,SKT_GuildBabySkill,1200,5,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.1,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]12%[-]。,SKT_GuildBabySkill,1600,6,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.12,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]14%[-]。,SKT_GuildBabySkill,2000,7,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.14,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]16%[-]。,SKT_GuildBabySkill,3000,8,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.16,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]18%[-]。,SKT_GuildBabySkill,4000,9,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.18,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]20%[-]。,SKT_GuildBabySkill,5000,10,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.2,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]22%[-]。,SKT_GuildBabySkill,6500,11,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.22,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]24%[-]。,SKT_GuildBabySkill,8000,12,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.24,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]26%[-]。,SKT_GuildBabySkill,9500,13,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.26,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]28%[-]。,SKT_GuildBabySkill,12000,14,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.28,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]30%[-]。,SKT_GuildBabySkill,14500,15,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.3,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]32%[-]。,SKT_GuildBabySkill,17000,16,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.32,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]34%[-]。,SKT_GuildBabySkill,21000,17,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.34,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]36%[-]。,SKT_GuildBabySkill,25000,18,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.36,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]38%[-]。,SKT_GuildBabySkill,30000,19,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.38,
20005,宠物攻击祝福,,提升战斗中宠物攻击力[ff6000]40%[-]。,SKT_GuildBabySkill,40000,20,,0.1,0.5,0.5,0.5,,,,zhufu_chongwugongji_icon,,,,,PT_Attack,0.4,
20006,宠物防御祝福,,提升战斗中宠物防御力[ff6000]2%[-]。,SKT_GuildBabySkill,100,1,,0.1,0.5,0.5,0.5,,,,zhufu_chongwufangyu_icon,,,,,PT_Defense,0.02,
20006,宠物防御祝福,,提升战斗中宠物防御力[ff6000]4%[-]。,SKT_GuildBabySkill,300,2,,0.1,0.5,0.5,0.5,,,,zhufu_chongwufangyu_icon,,,,,PT_Defense,0.04,
20006,宠物防御祝福,,提升战斗中宠物防御力[ff6000]6%[-]。,SKT_GuildBabySkill,500,3,,0.1,0.5,0.5,0.5,,,,zhufu_chongwufangyu_icon,,,,,PT_Defense,0.06,
20006,宠物防御祝福,,提升战斗中宠物防御力[ff6000]8%[-]。,SKT_GuildBabySkill,800,4,,0.1,0.5,0.5,0.5,,,,zhufu_chongwufangyu_icon,,,,,PT_Defense,0.08,
